case_id,activity,timestamp,resource
1830,Committed,1995-04-14,Clerk#000000045
1830,Received,1995-05-10,Clerk#000000045
1831,Order Placed,1993-12-02,Clerk#000000854
1831,Shipped,1993-12-17,Clerk#000000854
1831,Committed,1994-01-07,Clerk#000000854
1831,Received,1994-04-06,Clerk#000000854
1856,Order Placed,1992-03-20,Clerk#000000952
1856,Shipped,1992-03-22,Clerk#000000952
1856,Committed,1992-05-02,Clerk#000000952
1856,Received,1992-06-28,Clerk#000000952
1857,Order Placed,1993-01-13,Clerk#000000083
1857,Shipped,1993-01-27,Clerk#000000083
1857,Committed,1993-02-16,Clerk#000000083
1857,Received,1993-04-18,Clerk#000000083
1858,Order Placed,1997-12-13,Clerk#000000389
1858,Shipped,1997-12-28,Clerk#000000389
1858,Received,1998-01-13,Clerk#000000389
1858,Committed,1998-02-03,Clerk#000000389
1859,Order Placed,1997-04-11,Clerk#000000949
1859,Shipped,1997-05-05,Clerk#000000949
1859,Committed,1997-05-20,Clerk#000000949
1859,Received,1997-08-26,Clerk#000000949
1860,Order Placed,1996-04-04,Clerk#000000556
1860,Committed,1996-05-31,Clerk#000000556
1860,Shipped,1996-08-03,Clerk#000000556
1860,Received,1996-08-04,Clerk#000000556
1861,Order Placed,1994-01-03,Clerk#000000847
1861,Shipped,1994-01-14,Clerk#000000847
1861,Committed,1994-02-05,Clerk#000000847
1861,Received,1994-05-15,Clerk#000000847
1862,Order Placed,1998-02-24,Clerk#000000348
1862,Shipped,1998-03-25,Clerk#000000348
1862,Committed,1998-05-15,Clerk#000000348
1862,Received,1998-07-04,Clerk#000000348
1863,Order Placed,1993-09-23,Clerk#000000658
1863,Shipped,1993-10-10,Clerk#000000658
1863,Committed,1993-11-05,Clerk#000000658
1863,Received,1993-12-08,Clerk#000000658
1888,Order Placed,1993-10-31,Clerk#000000659
1888,Shipped,1993-11-29,Clerk#000000659
1888,Committed,1993-12-16,Clerk#000000659
1888,Received,1994-03-28,Clerk#000000659
1889,Order Placed,1997-03-16,Clerk#000000854
1889,Committed,1997-04-28,Clerk#000000854
1889,Shipped,1997-05-19,Clerk#000000854
1889,Received,1997-07-21,Clerk#000000854
1890,Order Placed,1996-12-18,Clerk#000000627
1890,Shipped,1996-12-24,Clerk#000000627
1890,Committed,1997-01-31,Clerk#000000627
1890,Received,1997-04-30,Clerk#000000627
1891,Order Placed,1994-12-15,Clerk#000000495
1891,Shipped,1994-12-20,Clerk#000000495
1891,Committed,1995-01-16,Clerk#000000495
1891,Received,1995-03-18,Clerk#000000495
1892,Order Placed,1994-03-26,Clerk#000000733
1892,Shipped,1994-04-05,Clerk#000000733
1892,Committed,1994-05-09,Clerk#000000733
1892,Received,1994-06-28,Clerk#000000733
1893,Order Placed,1997-10-30,Clerk#000000111
1893,Committed,1997-12-22,Clerk#000000111
1893,Shipped,1998-01-19,Clerk#000000111
1893,Received,1998-02-25,Clerk#000000111
1894,Order Placed,1992-03-30,Clerk#000000626
1894,Committed,1992-05-11,Clerk#000000626
1894,Shipped,1992-06-07,Clerk#000000626
1894,Received,1992-07-01,Clerk#000000626
1895,Order Placed,1994-05-30,Clerk#000000878
1895,Committed,1994-07-19,Clerk#000000878
1895,Shipped,1994-07-26,Clerk#000000878
1895,Received,1994-08-11,Clerk#000000878
1920,Order Placed,1998-06-24,Clerk#000000018
1920,Shipped,1998-08-01,Clerk#000000018
1920,Committed,1998-08-04,Clerk#000000018
1920,Received,1998-10-29,Clerk#000000018
1921,Order Placed,1994-01-18,Clerk#000000293
1921,Shipped,1994-02-01,Clerk#000000293
1921,Committed,1994-03-20,Clerk#000000293
1921,Received,1994-04-30,Clerk#000000293
1922,Order Placed,1996-07-13,Clerk#000000984
1922,Committed,1996-09-21,Clerk#000000984
1922,Shipped,1996-10-24,Clerk#000000984
1922,Received,1996-11-15,Clerk#000000984
1923,Order Placed,1997-07-07,Clerk#000000471
1923,Shipped,1997-07-12,Clerk#000000471
1923,Committed,1997-08-08,Clerk#000000471
1923,Received,1997-11-25,Clerk#000000471
1924,Order Placed,1996-09-07,Clerk#000000823
1924,Shipped,1996-09-20,Clerk#000000823
1924,Committed,1996-10-18,Clerk#000000823
1924,Received,1997-01-27,Clerk#000000823
1925,Order Placed,1992-03-05,Clerk#000000986
1925,Committed,1992-04-06,Clerk#000000986
1925,Shipped,1992-04-12,Clerk#000000986
1925,Received,1992-06-16,Clerk#000000986
1926,Order Placed,1996-01-31,Clerk#000000568
1926,Shipped,1996-02-26,Clerk#000000568
1926,Committed,1996-03-02,Clerk#000000568
1926,Received,1996-06-04,Clerk#000000568
1927,Order Placed,1995-09-30,Clerk#000000616
1927,Shipped,1995-10-06,Clerk#000000616
1927,Committed,1995-11-20,Clerk#000000616
1927,Received,1995-12-31,Clerk#000000616
1952,Order Placed,1994-03-16,Clerk#000000254
1952,Shipped,1994-05-06,Clerk#000000254
1952,Committed,1994-05-21,Clerk#000000254
1952,Received,1994-05-26,Clerk#000000254
1953,Order Placed,1993-11-30,Clerk#000000891
1953,Shipped,1994-01-07,Clerk#000000891
1953,Committed,1994-01-28,Clerk#000000891
1953,Received,1994-02-14,Clerk#000000891
1954,Order Placed,1997-05-31,Clerk#000000104
1954,Shipped,1997-06-04,Clerk#000000104
1954,Committed,1997-07-04,Clerk#000000104
1954,Received,1997-10-07,Clerk#000000104
1955,Order Placed,1992-04-20,Clerk#000000792
1955,Shipped,1992-04-30,Clerk#000000792
1955,Committed,1992-06-04,Clerk#000000792
1955,Received,1992-08-07,Clerk#000000792
1956,Order Placed,1992-09-20,Clerk#000000600
1956,Shipped,1992-09-24,Clerk#000000600
1956,Committed,1992-10-21,Clerk#000000600
1956,Received,1993-01-12,Clerk#000000600
1957,Order Placed,1998-07-21,Clerk#000000639
1957,Shipped,1998-08-08,Clerk#000000639
1957,Received,1998-08-27,Clerk#000000639
1957,Committed,1998-08-31,Clerk#000000639
1958,Order Placed,1995-09-22,Clerk#000000343
1958,Shipped,1995-10-09,Clerk#000000343
1958,Committed,1995-11-06,Clerk#000000343
1958,Received,1996-02-14,Clerk#000000343
1959,Order Placed,1997-01-13,Clerk#000000631
1959,Shipped,1997-01-20,Clerk#000000631
1959,Committed,1997-02-18,Clerk#000000631
1959,Received,1997-05-24,Clerk#000000631
1984,Order Placed,1998-04-01,Clerk#000000416
1984,Shipped,1998-04-09,Clerk#000000416
1984,Committed,1998-05-04,Clerk#000000416
1984,Received,1998-06-01,Clerk#000000416
1985,Order Placed,1994-09-02,Clerk#000000741
1985,Shipped,1994-09-06,Clerk#000000741
1985,Committed,1994-10-09,Clerk#000000741
1985,Received,1994-12-25,Clerk#000000741
1986,Order Placed,1994-05-05,Clerk#000000609
1986,Shipped,1994-05-14,Clerk#000000609
1986,Committed,1994-06-19,Clerk#000000609
1986,Received,1994-09-02,Clerk#000000609
1987,Order Placed,1994-04-30,Clerk#000000652
1987,Committed,1994-07-06,Clerk#000000652
1987,Shipped,1994-07-30,Clerk#000000652
1987,Received,1994-08-29,Clerk#000000652
1988,Order Placed,1995-10-06,Clerk#000000011
1988,Shipped,1995-10-20,Clerk#000000011
1988,Committed,1995-11-11,Clerk#000000011
1988,Received,1996-02-24,Clerk#000000011
1989,Order Placed,1994-03-16,Clerk#000000747
1989,Committed,1994-05-27,Clerk#000000747
1989,Shipped,1994-06-21,Clerk#000000747
1989,Received,1994-06-22,Clerk#000000747
1990,Order Placed,1994-12-16,Clerk#000000114
1990,Shipped,1994-12-29,Clerk#000000114
1990,Received,1995-01-13,Clerk#000000114
1990,Committed,1995-03-14,Clerk#000000114
1991,Order Placed,1992-09-07,Clerk#000000854
1991,Shipped,1992-09-10,Clerk#000000854
1991,Committed,1992-10-08,Clerk#000000854
1991,Received,1993-01-10,Clerk#000000854
2016,Order Placed,1996-08-16,Clerk#000000641
2016,Shipped,1996-09-19,Clerk#000000641
2016,Committed,1996-10-05,Clerk#000000641
2016,Received,1996-10-31,Clerk#000000641
2017,Order Placed,1998-05-13,Clerk#000000427
2017,Shipped,1998-05-22,Clerk#000000427
2017,Committed,1998-06-15,Clerk#000000427
2017,Received,1998-07-11,Clerk#000000427
2018,Order Placed,1995-04-05,Clerk#000000920
2018,Shipped,1995-05-05,Clerk#000000920
2018,Committed,1995-05-12,Clerk#000000920
2018,Received,1995-07-04,Clerk#000000920
2019,Order Placed,1992-10-23,Clerk#000000565
2019,Shipped,1992-11-18,Clerk#000000565
2019,Committed,1992-12-22,Clerk#000000565
2019,Received,1993-02-02,Clerk#000000565
2020,Order Placed,1993-06-21,Clerk#000000192
2020,Shipped,1993-07-12,Clerk#000000192
2020,Committed,1993-08-11,Clerk#000000192
2020,Received,1993-10-29,Clerk#000000192
2021,Order Placed,1995-07-15,Clerk#000000155
2021,Shipped,1995-08-14,Clerk#000000155
2021,Committed,1995-09-05,Clerk#000000155
2021,Received,1995-10-20,Clerk#000000155
2022,Order Placed,1992-03-15,Clerk#000000268
2022,Shipped,1992-03-24,Clerk#000000268
2022,Committed,1992-04-17,Clerk#000000268
2022,Received,1992-07-13,Clerk#000000268
2023,Order Placed,1992-05-06,Clerk#000000137
2023,Shipped,1992-06-04,Clerk#000000137
2023,Committed,1992-06-30,Clerk#000000137
2023,Received,1992-09-18,Clerk#000000137
2048,Order Placed,1993-11-15,Clerk#000000934
2048,Shipped,1993-12-07,Clerk#000000934
2048,Committed,1994-01-19,Clerk#000000934
2048,Received,1994-02-08,Clerk#000000934
2049,Order Placed,1995-12-07,Clerk#000000859
2049,Shipped,1995-12-16,Clerk#000000859
2049,Committed,1996-01-21,Clerk#000000859
2049,Received,1996-04-15,Clerk#000000859
2050,Order Placed,1994-06-02,Clerk#000000821
2050,Shipped,1994-06-08,Clerk#000000821
2050,Committed,1994-07-04,Clerk#000000821
2050,Received,1994-10-29,Clerk#000000821
2051,Order Placed,1996-03-18,Clerk#000000333
2051,Shipped,1996-04-22,Clerk#000000333
2051,Received,1996-05-19,Clerk#000000333
2051,Committed,1996-06-14,Clerk#000000333
2052,Order Placed,1992-04-13,Clerk#000000767
2052,Committed,1992-05-16,Clerk#000000767
2052,Shipped,1992-05-29,Clerk#000000767
2052,Received,1992-07-19,Clerk#000000767
2053,Order Placed,1995-02-07,Clerk#000000717
2053,Committed,1995-03-13,Clerk#000000717
2053,Shipped,1995-03-15,Clerk#000000717
2053,Received,1995-05-13,Clerk#000000717
2054,Order Placed,1992-06-08,Clerk#000000103
2054,Shipped,1992-06-09,Clerk#000000103
2054,Committed,1992-07-08,Clerk#000000103
2054,Received,1992-08-24,Clerk#000000103
2055,Order Placed,1993-09-04,Clerk#000000067
2055,Shipped,1993-09-15,Clerk#000000067
2055,Committed,1993-10-06,Clerk#000000067
2055,Received,1993-11-28,Clerk#000000067
2080,Order Placed,1993-06-18,Clerk#000000190
2080,Committed,1993-08-07,Clerk#000000190
2080,Shipped,1993-08-22,Clerk#000000190
2080,Received,1993-09-02,Clerk#000000190
2081,Order Placed,1997-07-05,Clerk#000000136
2081,Shipped,1997-07-06,Clerk#000000136
2081,Committed,1997-08-12,Clerk#000000136
2081,Received,1997-11-10,Clerk#000000136
2082,Order Placed,1995-01-10,Clerk#000000354
2082,Shipped,1995-01-20,Clerk#000000354
2082,Received,1995-02-07,Clerk#000000354
2082,Committed,1995-02-11,Clerk#000000354
2083,Order Placed,1993-07-14,Clerk#000000361
2083,Shipped,1993-09-07,Clerk#000000361
2083,Received,1993-09-18,Clerk#000000361
2083,Committed,1993-09-30,Clerk#000000361
2084,Order Placed,1993-03-17,Clerk#000000048
2084,Shipped,1993-03-18,Clerk#000000048
2084,Committed,1993-04-20,Clerk#000000048
2084,Received,1993-08-06,Clerk#000000048
2085,Order Placed,1993-11-21,Clerk#000000818
2085,Committed,1994-01-11,Clerk#000000818
2085,Shipped,1994-02-27,Clerk#000000818
2085,Received,1994-03-29,Clerk#000000818
2086,Order Placed,1994-10-19,Clerk#000000046
2086,Shipped,1994-11-04,Clerk#000000046
2086,Committed,1994-11-25,Clerk#000000046
2086,Received,1995-02-15,Clerk#000000046
2087,Order Placed,1998-01-31,Clerk#000000626
2087,Shipped,1998-02-24,Clerk#000000626
2087,Committed,1998-03-24,Clerk#000000626
2087,Received,1998-06-12,Clerk#000000626
2112,Order Placed,1997-02-05,Clerk#000000351
2112,Committed,1997-03-16,Clerk#000000351
2112,Shipped,1997-05-02,Clerk#000000351
2112,Received,1997-05-25,Clerk#000000351
2113,Order Placed,1997-11-08,Clerk#000000527
2113,Committed,1997-12-11,Clerk#000000527
2113,Shipped,1998-01-16,Clerk#000000527
2113,Received,1998-03-16,Clerk#000000527
2114,Order Placed,1995-01-16,Clerk#000000751
2114,Shipped,1995-02-05,Clerk#000000751
2114,Committed,1995-03-13,Clerk#000000751
2114,Received,1995-05-28,Clerk#000000751
2115,Order Placed,1998-05-23,Clerk#000000101
2115,Shipped,1998-07-14,Clerk#000000101
2115,Committed,1998-07-25,Clerk#000000101
2115,Received,1998-09-05,Clerk#000000101
2116,Order Placed,1994-08-26,Clerk#000000197
2116,Shipped,1994-09-01,Clerk#000000197
2116,Committed,1994-10-21,Clerk#000000197
2116,Received,1994-11-09,Clerk#000000197
2117,Order Placed,1997-04-26,Clerk#000000887
2117,Shipped,1997-05-05,Clerk#000000887
2117,Committed,1997-05-27,Clerk#000000887
2117,Received,1997-08-13,Clerk#000000887
2118,Order Placed,1996-10-09,Clerk#000000196
2118,Shipped,1996-10-25,Clerk#000000196
2118,Committed,1996-11-10,Clerk#000000196
2118,Received,1997-01-14,Clerk#000000196
2119,Order Placed,1996-08-20,Clerk#000000434
2119,Committed,1996-10-25,Clerk#000000434
2119,Shipped,1996-11-10,Clerk#000000434
2119,Received,1996-12-03,Clerk#000000434
2144,Order Placed,1994-03-29,Clerk#000000546
2144,Shipped,1994-04-04,Clerk#000000546
2144,Committed,1994-04-29,Clerk#000000546
2144,Received,1994-07-05,Clerk#000000546
2145,Order Placed,1992-10-03,Clerk#000000886
2145,Shipped,1992-10-10,Clerk#000000886
2145,Committed,1992-11-29,Clerk#000000886
2145,Received,1992-12-07,Clerk#000000886
2146,Order Placed,1992-09-14,Clerk#000000476
2146,Shipped,1992-09-16,Clerk#000000476
2146,Committed,1992-10-16,Clerk#000000476
2146,Received,1993-02-05,Clerk#000000476
2147,Order Placed,1992-09-06,Clerk#000000424
2147,Shipped,1992-09-27,Clerk#000000424
2147,Committed,1992-11-08,Clerk#000000424
2147,Received,1992-12-22,Clerk#000000424
2148,Order Placed,1995-04-19,Clerk#000000517
2148,Committed,1995-05-26,Clerk#000000517
2148,Shipped,1995-05-28,Clerk#000000517
2148,Received,1995-06-15,Clerk#000000517
2149,Order Placed,1993-03-13,Clerk#000000555
2149,Shipped,1993-04-05,Clerk#000000555
2149,Committed,1993-04-17,Clerk#000000555
2149,Received,1993-07-11,Clerk#000000555
2150,Order Placed,1994-06-03,Clerk#000000154
2150,Shipped,1994-06-10,Clerk#000000154
2150,Committed,1994-07-31,Clerk#000000154
2150,Received,1994-10-13,Clerk#000000154
2151,Order Placed,1996-11-11,Clerk#000000996
2151,Shipped,1996-11-20,Clerk#000000996
2151,Committed,1996-12-17,Clerk#000000996
2151,Received,1997-03-21,Clerk#000000996
2176,Order Placed,1992-11-10,Clerk#000000195
2176,Shipped,1992-11-17,Clerk#000000195
2176,Committed,1993-01-05,Clerk#000000195
2176,Received,1993-03-23,Clerk#000000195
2177,Order Placed,1997-01-20,Clerk#000000161
2177,Shipped,1997-01-28,Clerk#000000161
2177,Committed,1997-02-23,Clerk#000000161
2177,Received,1997-05-28,Clerk#000000161
2178,Order Placed,1996-12-12,Clerk#000000656
2178,Committed,1997-01-23,Clerk#000000656
2178,Shipped,1997-02-26,Clerk#000000656
2178,Received,1997-04-18,Clerk#000000656
2179,Order Placed,1996-09-07,Clerk#000000935
2179,Shipped,1996-09-30,Clerk#000000935
2179,Committed,1996-10-08,Clerk#000000935
2179,Received,1996-11-25,Clerk#000000935
2180,Order Placed,1996-09-14,Clerk#000000650
2180,Shipped,1996-09-23,Clerk#000000650
2180,Committed,1996-10-24,Clerk#000000650
2180,Received,1997-01-25,Clerk#000000650
2181,Order Placed,1995-09-13,Clerk#000000814
2181,Shipped,1995-09-25,Clerk#000000814
2181,Committed,1995-10-17,Clerk#000000814
2181,Received,1996-01-08,Clerk#000000814
2182,Order Placed,1994-04-05,Clerk#000000071
2182,Shipped,1994-04-08,Clerk#000000071
2182,Committed,1994-06-02,Clerk#000000071
2182,Received,1994-06-10,Clerk#000000071
2183,Order Placed,1996-06-22,Clerk#000000287
2183,Shipped,1996-07-06,Clerk#000000287
2183,Received,1996-08-15,Clerk#000000287
2183,Committed,1996-08-21,Clerk#000000287
2208,Order Placed,1995-05-01,Clerk#000000900
2208,Shipped,1995-05-05,Clerk#000000900
2208,Committed,1995-05-31,Clerk#000000900
2208,Received,1995-09-05,Clerk#000000900
2209,Order Placed,1992-07-10,Clerk#000000056
2209,Shipped,1992-07-12,Clerk#000000056
2209,Committed,1992-08-18,Clerk#000000056
2209,Received,1992-11-11,Clerk#000000056
2210,Order Placed,1992-01-16,Clerk#000000941
2210,Shipped,1992-03-04,Clerk#000000941
2210,Received,1992-03-21,Clerk#000000941
2210,Committed,1992-03-24,Clerk#000000941
2211,Order Placed,1994-06-30,Clerk#000000464
2211,Committed,1994-08-04,Clerk#000000464
2211,Shipped,1994-08-13,Clerk#000000464
2211,Received,1994-11-03,Clerk#000000464
2212,Order Placed,1994-03-23,Clerk#000000954
2212,Committed,1994-06-18,Clerk#000000954
2212,Shipped,1994-06-22,Clerk#000000954
2212,Received,1994-06-25,Clerk#000000954
2213,Order Placed,1993-01-15,Clerk#000000598
2213,Shipped,1993-01-21,Clerk#000000598
2213,Committed,1993-03-11,Clerk#000000598
2213,Received,1993-05-23,Clerk#000000598
2214,Order Placed,1998-05-05,Clerk#000000253
2214,Shipped,1998-05-26,Clerk#000000253
2214,Committed,1998-06-07,Clerk#000000253
2214,Received,1998-07-16,Clerk#000000253
2215,Order Placed,1996-06-16,Clerk#000000817
2215,Shipped,1996-07-19,Clerk#000000817
2215,Committed,1996-07-20,Clerk#000000817
2215,Received,1996-09-28,Clerk#000000817
2240,Order Placed,1992-03-06,Clerk#000000622
2240,Shipped,1992-03-16,Clerk#000000622
2240,Committed,1992-04-09,Clerk#000000622
2240,Received,1992-07-20,Clerk#000000622
2241,Order Placed,1993-05-11,Clerk#000000081
2241,Shipped,1993-05-14,Clerk#000000081
2241,Committed,1993-06-15,Clerk#000000081
2241,Received,1993-09-01,Clerk#000000081
2242,Order Placed,1997-07-20,Clerk#000000360
2242,Shipped,1997-08-04,Clerk#000000360
2242,Received,1997-08-11,Clerk#000000360
2242,Committed,1997-09-21,Clerk#000000360
2243,Order Placed,1995-06-10,Clerk#000000813
2243,Committed,1995-07-18,Clerk#000000813
2243,Shipped,1995-07-26,Clerk#000000813
2243,Received,1995-08-03,Clerk#000000813
2244,Order Placed,1993-01-09,Clerk#000001000
2244,Shipped,1993-02-12,Clerk#000001000
2244,Committed,1993-03-09,Clerk#000001000
2244,Received,1993-05-19,Clerk#000001000
2245,Order Placed,1993-04-28,Clerk#000000528
2245,Shipped,1993-05-06,Clerk#000000528
2245,Committed,1993-06-05,Clerk#000000528
2245,Received,1993-09-04,Clerk#000000528
2246,Order Placed,1996-05-27,Clerk#000000739
2246,Shipped,1996-06-21,Clerk#000000739
2246,Committed,1996-07-21,Clerk#000000739
2246,Received,1996-10-08,Clerk#000000739
2247,Order Placed,1992-08-02,Clerk#000000947
2247,Shipped,1992-09-06,Clerk#000000947
2247,Committed,1992-09-18,Clerk#000000947
2247,Received,1992-09-26,Clerk#000000947
2272,Order Placed,1993-04-13,Clerk#000000449
2272,Shipped,1993-04-19,Clerk#000000449
2272,Committed,1993-05-14,Clerk#000000449
2272,Received,1993-08-25,Clerk#000000449
2273,Order Placed,1996-12-14,Clerk#000000155
2273,Shipped,1996-12-15,Clerk#000000155
2273,Committed,1997-01-19,Clerk#000000155
2273,Received,1997-04-01,Clerk#000000155
2274,Order Placed,1993-09-04,Clerk#000000258
2274,Shipped,1993-09-06,Clerk#000000258
2274,Committed,1993-11-03,Clerk#000000258
2274,Received,1993-11-05,Clerk#000000258
2275,Order Placed,1992-10-22,Clerk#000000206
2275,Committed,1992-11-21,Clerk#000000206
2275,Shipped,1993-01-10,Clerk#000000206
2275,Received,1993-01-25,Clerk#000000206
2276,Order Placed,1996-04-29,Clerk#000000821
2276,Shipped,1996-05-09,Clerk#000000821
2276,Committed,1996-06-10,Clerk#000000821
2276,Received,1996-08-16,Clerk#000000821
2277,Order Placed,1995-01-02,Clerk#000000385
2277,Shipped,1995-02-01,Clerk#000000385
2277,Committed,1995-02-04,Clerk#000000385
2277,Received,1995-05-20,Clerk#000000385
2278,Order Placed,1998-04-25,Clerk#000000186
2278,Shipped,1998-05-15,Clerk#000000186
2278,Committed,1998-06-06,Clerk#000000186
2278,Received,1998-09-05,Clerk#000000186
2279,Order Placed,1993-02-23,Clerk#000000898
2279,Shipped,1993-02-28,Clerk#000000898
2279,Committed,1993-03-25,Clerk#000000898
2279,Received,1993-06-26,Clerk#000000898
2304,Order Placed,1994-01-07,Clerk#000000415
2304,Shipped,1994-01-20,Clerk#000000415
2304,Committed,1994-02-16,Clerk#000000415
2304,Received,1994-03-20,Clerk#000000415
2305,Order Placed,1993-01-26,Clerk#000000440
2305,Shipped,1993-02-21,Clerk#000000440
2305,Committed,1993-02-28,Clerk#000000440
2305,Received,1993-06-09,Clerk#000000440
2306,Order Placed,1995-07-26,Clerk#000000975
2306,Shipped,1995-07-27,Clerk#000000975
2306,Committed,1995-08-25,Clerk#000000975
2306,Received,1995-11-30,Clerk#000000975
2307,Order Placed,1993-06-29,Clerk#000000952
2307,Shipped,1993-08-03,Clerk#000000952
2307,Committed,1993-08-05,Clerk#000000952
2307,Received,1993-11-09,Clerk#000000952
2308,Order Placed,1992-10-25,Clerk#000000609
2308,Shipped,1992-11-11,Clerk#000000609
2308,Committed,1992-11-27,Clerk#000000609
2308,Received,1993-03-10,Clerk#000000609
2309,Order Placed,1995-09-04,Clerk#000000803
2309,Shipped,1995-10-02,Clerk#000000803
2309,Committed,1995-10-10,Clerk#000000803
